user,tweet,date,likes,geo,coordinates,place,user_loc,query,in_nigeria,state,party_candidate,tweet_proc,sentiment
IGotTheApp,"rt @arewalady01: breaking news!
this is how inec will announce the february election results🇳🇬
1, @peterobi of lp ++ 20,872,249 votes
2, bo…",2023-01-06 22:57:26+00:00,0,,,,,Atiku abubakar,False,unknown,obi_labour,"rt @user breaking news!
this is how inec will announce the february election results🇳🇬
1, @user of lp ++ 20,872,249 votes
2, bo…",Neutral
realAkanyaCO,"rt @nonsoobidi: daniel bwala, @bwaladaniel was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…",2023-01-06 22:57:24+00:00,0,,,,"Anambra, Nigeria",Atiku abubakar,True,anambra,obi_labour,"rt @user daniel bwala, @user was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…",Neutral
HENRY453918271,"@bashirahmaad don't deceive yourself oga, kaduna is already for atiku abubakar....",2023-01-06 22:55:30+00:00,0,,,,Kaduna ,Atiku abubakar,False,kaduna,atiku_pdp,"@user don't deceive yourself oga, kaduna is already for atiku abubakar....",Neutral
Bashirmtd1,"rt @tambuwalkawai: four gubernatorial aspirants of the apc in sokoto decamped to the @officialpdpnig,tambuwal is doing the lord’s work for…",2023-01-06 22:54:15+00:00,0,,,,"Bauchi, Nigeria",Atiku abubakar,True,bauchi,atiku_pdp,rt @user four gubernatorial aspirants of the apc in sokoto decamped to the @user is doing the lord’s work for…,Neutral
IruojeElvis2,"rt @stfreakingkezy: 1. give me 2 reasons why asiwaju bola ahmed tinubu shouldn not president. 

2. give me 2 reasons why alhaji atiku abuba…",2023-01-06 22:54:08+00:00,0,,,,,Atiku abubakar,False,unknown,atiku_pdp,"rt @user 1. give me 2 reasons why asiwaju bola ahmed tinubu shouldn not president. 

2. give me 2 reasons why alhaji atiku abuba…",Neutral
michaelakinnike,"rt @nonsoobidi: daniel bwala, @bwaladaniel was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…",2023-01-06 22:53:38+00:00,0,,,,lagos nigeria,Atiku abubakar,True,lagos,obi_labour,"rt @user daniel bwala, @user was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…",Neutral
Numez_,"rt @nonsoobidi: daniel bwala, @bwaladaniel was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…",2023-01-06 22:53:01+00:00,0,,,,Nigeria,Atiku abubakar,True,unknown,obi_labour,"rt @user daniel bwala, @user was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…",Neutral
zirasolo,"rt @chief__adam: “ i want to publicly thank your excellency, atiku abubakar, because without that journey and helping my destiny, i actuall…",2023-01-06 22:52:28+00:00,0,,,,,Atiku abubakar,False,unknown,atiku_pdp,"rt @user “ i want to publicly thank your excellency, atiku abubakar, because without that journey and helping my destiny, i actuall…",Positive
hajaramusa17,"rt @hrh_ujuaku: remember, one is unfit to rule while the other's campaign dg was convicted of fraud. the best and only option is atiku abub…",2023-01-06 22:52:19+00:00,0,,,,"Abuja, Nigeria",Atiku abubakar,True,abuja,atiku_pdp,"rt @user remember, one is unfit to rule while the other's campaign dg was convicted of fraud. the best and only option is atiku abub…",Negative
ugoh2kelechi,"rt @arewalady01: breaking news!
this is how inec will announce the february election results🇳🇬
1, @peterobi of lp ++ 20,872,249 votes
2, bo…",2023-01-06 22:52:15+00:00,0,,,,"Pennsylvania, USA",Atiku abubakar,False,unknown,obi_labour,"rt @user breaking news!
this is how inec will announce the february election results🇳🇬
1, @user of lp ++ 20,872,249 votes
2, bo…",Neutral
calgarybitz,"rt @nonsoobidi: daniel bwala, @bwaladaniel was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…",2023-01-06 22:52:00+00:00,0,,,,,Atiku abubakar,False,unknown,obi_labour,"rt @user daniel bwala, @user was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…",Neutral
favourstylz,"rt @nonsoobidi: daniel bwala, @bwaladaniel was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…",2023-01-06 22:51:53+00:00,0,,,,"Benin-City, Nigeria",Atiku abubakar,True,unknown,obi_labour,"rt @user daniel bwala, @user was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…",Neutral
Endless66265605,"rt @stfreakingkezy: 1. give me 2 reasons why asiwaju bola ahmed tinubu shouldn not president. 

2. give me 2 reasons why alhaji atiku abuba…",2023-01-06 22:51:25+00:00,0,,,,"Lagos, Nigeria",Atiku abubakar,True,lagos,atiku_pdp,"rt @user 1. give me 2 reasons why asiwaju bola ahmed tinubu shouldn not president. 

2. give me 2 reasons why alhaji atiku abuba…",Neutral
Eminivilleme,"rt @nonsoobidi: daniel bwala, @bwaladaniel was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…",2023-01-06 22:50:58+00:00,0,,,,Abuja,Atiku abubakar,False,abuja,obi_labour,"rt @user daniel bwala, @user was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…",Neutral
LilDenizy,"rt @henryugwuesq: atiku abubakar- the wannabe abraham lincoln of nigeria, will come a distant 3rd place in february, 2023.

atiku should co…",2023-01-06 22:49:53+00:00,0,,,,"Lagos, Nigeria",Atiku abubakar,True,lagos,atiku_pdp,"rt @user atiku abubakar- the wannabe abraham lincoln of nigeria, will come a distant 3rd place in february, 2023.

atiku should co…",Neutral
EzaJude,rt @nimshel: hahaha 🤣🤣🤣 wike oyo state belongs to atiku abubakar @govwike @seyiamakinde  @officialpdpnig @atiku hahaha 🤣 ii vote wisely vot…,2023-01-06 22:49:08+00:00,0,,,,"Otukpo, Nigeria",Atiku abubakar,True,unknown,atiku_pdp,rt @user hahaha 🤣🤣🤣 wike oyo state belongs to atiku abubakar @user @user  @user @user hahaha 🤣 ii vote wisely vot…,Neutral
EzaJude,"rt @saratu_ibrahim: breaking news 

this how inec will announce the february election results. 
1,atiku-abubakar of pdp--- 14,872,248 vote…",2023-01-06 22:48:35+00:00,0,,,,"Otukpo, Nigeria",Atiku abubakar,True,unknown,atiku_pdp,"rt @user breaking news 

this how inec will announce the february election results. 
1,atiku-abubakar of pdp--- 14,872,248 vote…",Neutral
okechukwundubui,"rt @deeoneayekooto: ""apc kano rally has shown that asiwaju doesn't know how to dance....""

atiku abubakar reveals https://t.co/zxhri75kgl",2023-01-06 22:48:34+00:00,0,,,,,Atiku abubakar,False,unknown,atiku_pdp,"rt @user ""apc kano rally has shown that asiwaju doesn't know how to dance....""

atiku abubakar reveals http",Negative
IsraelAwolowo,"rt @triplenetmedia: *senator abubakar atiku bagudu, con, governor kebbi state celebrates son who graduated with a first class, at the 17th…",2023-01-06 22:47:59+00:00,0,,,,"Sunnyvale, CA",Atiku abubakar,False,unknown,atiku_pdp,"rt @user *senator abubakar atiku bagudu, con, governor kebbi state celebrates son who graduated with a first class, at the 17th…",Neutral
ObinnaO92182439,"rt @arewalady01: breaking news!
this is how inec will announce the february election results🇳🇬
1, @peterobi of lp ++ 20,872,249 votes
2, bo…",2023-01-06 22:47:56+00:00,0,,,,,Atiku abubakar,False,unknown,obi_labour,"rt @user breaking news!
this is how inec will announce the february election results🇳🇬
1, @user of lp ++ 20,872,249 votes
2, bo…",Neutral
doniwuh,"rt @arewalady01: breaking news!
this is how inec will announce the february election results🇳🇬
1, @peterobi of lp ++ 20,872,249 votes
2, bo…",2023-01-06 22:47:26+00:00,0,,,,"Lagos, Nigeria",Atiku abubakar,True,lagos,obi_labour,"rt @user breaking news!
this is how inec will announce the february election results🇳🇬
1, @user of lp ++ 20,872,249 votes
2, bo…",Neutral
Tabitha38934515,"rt @patrickita13: *protest ! protest!! protest!!!* 

 *no uaag grant disbursement* 

no election! no election!!

08034991111 remi tinubu

0…",2023-01-06 22:46:54+00:00,0,,,,"Federal Capital Territory, Nig",Atiku abubakar,False,abuja,tinubu_apc,"rt @user *protest ! protest!! protest!!!* 

 *no uaag grant disbursement* 

no election! no election!!

08034991111 remi tinubu

0…",Negative
KhoB_ee,"rt @triplenetmedia: *senator abubakar atiku bagudu, con, governor kebbi state celebrates son who graduated with a first class, at the 17th…",2023-01-06 22:45:58+00:00,0,,,,Abuja/Akwa Ibom,Atiku abubakar,False,akwaibom,atiku_pdp,"rt @user *senator abubakar atiku bagudu, con, governor kebbi state celebrates son who graduated with a first class, at the 17th…",Neutral
JbJb69046239,"rt @gagarute: i believe atiku abubakar will do more for nigeria than any other presidential candidate. 

you are voting wisely when you vot…",2023-01-06 22:45:22+00:00,0,,,,"Lagos, Nigeria",Atiku abubakar,True,lagos,atiku_pdp,"rt @user i believe atiku abubakar will do more for nigeria than any other presidential candidate. 

you are voting wisely when you vot…",Positive
JImaredon,"rt @jimaredon: @realffk obi will win south east, south south, and north central. he will win the required percentage in the sw. bola tinubu…",2023-01-06 22:45:14+00:00,0,,,,United Kingdom,Atiku abubakar,False,unknown,obi_labour,"rt @user @user obi will win south east, south south, and north central. he will win the required percentage in the sw. bola tinubu…",Positive
chaci794620931,"gov. ifeanyi a. okowa, of delta state who is pdp vice presidential aspirant cannot pay workers, in his state, but borrowed #150 b out of it and used #25b to deliver abubakar atiku , so that he can be vice president if atiku abubakar wins the election.
a man who cannot rule a https://t.co/gfrxqunvgf",2023-01-06 22:43:15+00:00,8,,,,"Asaba, Nigeria",Atiku abubakar,True,unknown,atiku_pdp,"gov. ifeanyi a. okowa, of delta state who is pdp vice presidential aspirant cannot pay workers, in his state, but borrowed #150 b out of it and used #25b to deliver abubakar atiku , so that he can be vice president if atiku abubakar wins the election.
a man who cannot rule a http",Negative
mrghide,"rt @_dinomelaye: god will keep obasanjo alive, and he will attend council of state meetings with atiku abubakar as president and commander…",2023-01-06 22:42:10+00:00,0,,,,,Atiku abubakar,False,unknown,atiku_pdp,"rt @user god will keep obasanjo alive, and he will attend council of state meetings with atiku abubakar as president and commander…",Neutral
ojoojadedapo,"rt @xixibat: @jacksonpbn going by your very own narrative, it means atiku abubakar must have paid over $10m for obasanjo's endorsement in 2…",2023-01-06 22:41:47+00:00,0,,,,"Abuja,Nigeria",Atiku abubakar,True,abuja,atiku_pdp,"rt @user @user going by your very own narrative, it means atiku abubakar must have paid over $10m for obasanjo's endorsement in 2…",Neutral
TOBORAY,"rt @henryugwuesq: atiku abubakar- the wannabe abraham lincoln of nigeria, will come a distant 3rd place in february, 2023.

atiku should co…",2023-01-06 22:40:44+00:00,0,,,,Lost in the world...,Atiku abubakar,False,unknown,atiku_pdp,"rt @user atiku abubakar- the wannabe abraham lincoln of nigeria, will come a distant 3rd place in february, 2023.

atiku should co…",Neutral
nausabi24,"rt @dokunojomo: 2023 presidential election permutation.

1. atiku abubakar - 17.6 million
2. bola tinubu - 13.3 million
3. peter obi - 8.7…",2023-01-06 22:40:42+00:00,0,,,,Nigeria,Atiku abubakar,True,unknown,obi_labour,"rt @user 2023 presidential election permutation.

1. atiku abubakar - 17.6 million
2. bola tinubu - 13.3 million
3. peter obi - 8.7…",Neutral
EbhosImiera,"rt @arewalady01: breaking news!
this is how inec will announce the february election results🇳🇬
1, @peterobi of lp ++ 20,872,249 votes
2, bo…",2023-01-06 22:40:35+00:00,0,,,,Nigeria,Atiku abubakar,True,unknown,obi_labour,"rt @user breaking news!
this is how inec will announce the february election results🇳🇬
1, @user of lp ++ 20,872,249 votes
2, bo…",Neutral
AjammaS,"rt @nonsoobidi: daniel bwala, @bwaladaniel was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…",2023-01-06 22:39:47+00:00,0,,,,,Atiku abubakar,False,unknown,obi_labour,"rt @user daniel bwala, @user was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…",Neutral
gbenga_omolawon,"rt @rasheethe: excellent testimony of the international influence that atiku abubakar commands. for an atiku, as a private citizen of niger…",2023-01-06 22:39:16+00:00,0,,,,Portharcourt Nigeria ,Atiku abubakar,True,rivers,atiku_pdp,"rt @user excellent testimony of the international influence that atiku abubakar commands. for an atiku, as a private citizen of niger…",Neutral
GozieFct,"rt @nonsoobidi: daniel bwala, @bwaladaniel was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…",2023-01-06 22:39:10+00:00,0,,,,"Lagos, Nigeria",Atiku abubakar,True,lagos,obi_labour,"rt @user daniel bwala, @user was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…",Neutral
mondaye66,"rt @nonsoobidi: daniel bwala, @bwaladaniel was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…",2023-01-06 22:39:04+00:00,0,,,,"Abuja, Nigeria",Atiku abubakar,True,abuja,obi_labour,"rt @user daniel bwala, @user was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…",Neutral
IkeokwuChidozie,"rt @wachorz: atiku is coming...

if you don't like atiku abubakar for other reasons, just say so, but stop hiding behind competence and sui…",2023-01-06 22:38:16+00:00,0,,,,Nigeria,Atiku abubakar,True,unknown,atiku_pdp,"rt @user atiku is coming...

if you don't like atiku abubakar for other reasons, just say so, but stop hiding behind competence and sui…",Neutral
NwanyieA,"rt @arewalady01: breaking news!
this is how inec will announce the february election results🇳🇬
1, @peterobi of lp ++ 20,872,249 votes
2, bo…",2023-01-06 22:38:06+00:00,0,,,,The Universe,Atiku abubakar,False,unknown,obi_labour,"rt @user breaking news!
this is how inec will announce the february election results🇳🇬
1, @user of lp ++ 20,872,249 votes
2, bo…",Neutral
Cryptoaristocr4,"rt @nonsoobidi: daniel bwala, @bwaladaniel was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…",2023-01-06 22:36:40+00:00,0,,,,,Atiku abubakar,False,unknown,obi_labour,"rt @user daniel bwala, @user was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…",Neutral
nnejiarinze,"rt @nonsoobidi: daniel bwala, @bwaladaniel was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…",2023-01-06 22:36:01+00:00,0,,,,"Port Harcourt, Nigeria",Atiku abubakar,True,rivers,obi_labour,"rt @user daniel bwala, @user was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…",Neutral
Yomi_Maverick,"rt @wachorz: atiku is not desperate - he just knows he can solve our never-ending challenges

there is someone called peter. this is a mess…",2023-01-06 22:35:02+00:00,0,,,,"Lagos, Nigeria",Atiku abubakar,True,lagos,obi_labour,"rt @user atiku is not desperate - he just knows he can solve our never-ending challenges

there is someone called peter. this is a mess…",Neutral
Pelypons,"rt @nonsoobidi: daniel bwala, @bwaladaniel was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…",2023-01-06 22:34:42+00:00,0,,,,Port Harcourt,Atiku abubakar,False,rivers,obi_labour,"rt @user daniel bwala, @user was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…",Neutral
